"Country or Area","SNA93 Table Code","Sub Group","Item","SNA93 Item Code","Year","Series","Currency","SNA System","Value","Value Footnotes"
"Maldives","2.4","Industries","Crop and animal production, hunting and related service activities","01","2003","1000","rufiyaa","2008","313699806.852158",""
"Maldives","2.4","Industries","Fishing and aquaculture","03","2003","1000","rufiyaa","2008","401566502.13367",""
"Maldives","2.4","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","2003","1000","rufiyaa","2008","967458621.336004",""
"Maldives","2.4","Industries","Manufacturing","C","2003","1000","rufiyaa","2008","713636168.129944",""
"Maldives","2.4","Industries","Electricity, gas, steam and air conditioning supply","D","2003","1000","rufiyaa","2008","162734869.68235",""
"Maldives","2.4","Industries","Water supply; sewerage, waste management and remediation activities","E","2003","1000","rufiyaa","2008","91087583.5237099",""
"Maldives","2.4","Industries","Construction","F","2003","1000","rufiyaa","2008","699162976.181446",""
"Maldives","2.4","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","2003","1000","rufiyaa","2008","5762300000","20"
"Maldives","2.4","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","2003","1000","rufiyaa","2008","434166978.42647",""
"Maldives","2.4","Industries","Transportation and storage","H","2003","1000","rufiyaa","2008","1546800000","20"
"Maldives","2.4","Industries","Accommodation and food service activities","I","2003","1000","rufiyaa","2008","3781375992.25719",""
"Maldives","2.4","Industries","Financial and insurance activities","K","2003","1000","rufiyaa","2008","382509186.998944",""
"Maldives","2.4","Industries","Real estate activities","L","2003","1000","rufiyaa","2008","1614360000",""
"Maldives","2.4","Industries","Professional, scientific, technical, administrative and support service activities","M+N","2003","1000","rufiyaa","2008","368900000",""
"Maldives","2.4","Industries","Professional, scientific and technical activities","M","2003","1000","rufiyaa","2008","142192484.943206",""
"Maldives","2.4","Industries","Administrative and support service activities","N","2003","1000","rufiyaa","2008","226800000",""
"Maldives","2.4","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","2003","1000","rufiyaa","2008","1524163630.63134",""
"Maldives","2.4","Industries","Public administration and defence; compulsory social security","O","2003","1000","rufiyaa","2008","953638660.744926",""
"Maldives","2.4","Industries","Education","P","2003","1000","rufiyaa","2008","395272484.943205",""
"Maldives","2.4","Industries","Human health and social work activities","Q","2003","1000","rufiyaa","2008","175252484.943206",""
"Maldives","2.4","Industries","Other service activities","R+S+T","2003","1000","rufiyaa","2008","190207386.006333",""
"Maldives","2.4","Industries","Arts, entertainment and recreation","R","2003","1000","rufiyaa","2008","190207386.006333","16"
"Maldives","2.4","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2003","1000","rufiyaa","2008","12224404684.9949",""
"Maldives","2.4","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2003","1000","rufiyaa","2008","1242744831.4515",""
"Maldives","2.4","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2003","1000","rufiyaa","2008","13467149516.4464",""
"Maldives","2.4","Industries","Agriculture, forestry and fishing","A","2004","1000","rufiyaa","2008","876910236.943899",""
"Maldives","2.4","Industries","Crop and animal production, hunting and related service activities","01","2004","1000","rufiyaa","2008","345193841.795224",""
"Maldives","2.4","Industries","Fishing and aquaculture","03","2004","1000","rufiyaa","2008","531716395.148674",""
"Maldives","2.4","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","2004","1000","rufiyaa","2008","1034443852.5581",""
"Maldives","2.4","Industries","Manufacturing","C","2004","1000","rufiyaa","2008","766604292.445158",""
"Maldives","2.4","Industries","Electricity, gas, steam and air conditioning supply","D","2004","1000","rufiyaa","2008","165921902.749847",""
"Maldives","2.4","Industries","Water supply; sewerage, waste management and remediation activities","E","2004","1000","rufiyaa","2008","101917657.363095",""
"Maldives","2.4","Industries","Construction","F","2004","1000","rufiyaa","2008","702167742.042599",""
"Maldives","2.4","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","2004","1000","rufiyaa","2008","6937049787.05423","20"
"Maldives","2.4","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","2004","1000","rufiyaa","2008","643955029.97497",""
"Maldives","2.4","Industries","Transportation and storage","H","2004","1000","rufiyaa","2008","1988687670.71987","20"
"Maldives","2.4","Industries","Accommodation and food service activities","I","2004","1000","rufiyaa","2008","4304407086.35939",""
"Maldives","2.4","Industries","Financial and insurance activities","K","2004","1000","rufiyaa","2008","466306727.53391",""
"Maldives","2.4","Industries","Real estate activities","L","2004","1000","rufiyaa","2008","1663066083.71429",""
"Maldives","2.4","Industries","Professional, scientific, technical, administrative and support service activities","M+N","2004","1000","rufiyaa","2008","451829824.001455",""
"Maldives","2.4","Industries","Professional, scientific and technical activities","M","2004","1000","rufiyaa","2008","177651417.783242",""
"Maldives","2.4","Industries","Administrative and support service activities","N","2004","1000","rufiyaa","2008","274178406.218213",""
"Maldives","2.4","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","2004","1000","rufiyaa","2008","1805160176.02486",""
"Maldives","2.4","Industries","Public administration and defence; compulsory social security","O","2004","1000","rufiyaa","2008","1099971310.3027",""
"Maldives","2.4","Industries","Education","P","2004","1000","rufiyaa","2008","476069512.750043",""
"Maldives","2.4","Industries","Human health and social work activities","Q","2004","1000","rufiyaa","2008","229119352.972119",""
"Maldives","2.4","Industries","Other service activities","R+S+T","2004","1000","rufiyaa","2008","145711977.32433",""
"Maldives","2.4","Industries","Arts, entertainment and recreation","R","2004","1000","rufiyaa","2008","145711977.32433","16"
"Maldives","2.4","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2004","1000","rufiyaa","2008","14082646407.1977",""
"Maldives","2.4","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2004","1000","rufiyaa","2008","1620772022.44",""
"Maldives","2.4","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2004","1000","rufiyaa","2008","15703418429.6377",""
"Maldives","2.4","Industries","Agriculture, forestry and fishing","A","2005","1000","rufiyaa","2008","1150784199.38129",""
"Maldives","2.4","Industries","Crop and animal production, hunting and related service activities","01","2005","1000","rufiyaa","2008","333287354.190424",""
"Maldives","2.4","Industries","Fishing and aquaculture","03","2005","1000","rufiyaa","2008","817496845.190864",""
"Maldives","2.4","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","2005","1000","rufiyaa","2008","1003344291.86823",""
"Maldives","2.4","Industries","Manufacturing","C","2005","1000","rufiyaa","2008","699115043.035641",""
"Maldives","2.4","Industries","Electricity, gas, steam and air conditioning supply","D","2005","1000","rufiyaa","2008","175461744.879612",""
"Maldives","2.4","Industries","Water supply; sewerage, waste management and remediation activities","E","2005","1000","rufiyaa","2008","128767503.952979",""
"Maldives","2.4","Industries","Construction","F","2005","1000","rufiyaa","2008","743661932.400477",""
"Maldives","2.4","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","2005","1000","rufiyaa","2008","5370895092.24988","20"
"Maldives","2.4","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","2005","1000","rufiyaa","2008","832663542.168491",""
"Maldives","2.4","Industries","Transportation and storage","H","2005","1000","rufiyaa","2008","1753135391.15005","20"
"Maldives","2.4","Industries","Accommodation and food service activities","I","2005","1000","rufiyaa","2008","2785096158.93134",""
"Maldives","2.4","Industries","Financial and insurance activities","K","2005","1000","rufiyaa","2008","550879407.215132",""
"Maldives","2.4","Industries","Real estate activities","L","2005","1000","rufiyaa","2008","1663249815.89092",""
"Maldives","2.4","Industries","Professional, scientific, technical, administrative and support service activities","M+N","2005","1000","rufiyaa","2008","355238606.904909",""
"Maldives","2.4","Industries","Professional, scientific and technical activities","M","2005","1000","rufiyaa","2008","167328100.685308",""
"Maldives","2.4","Industries","Administrative and support service activities","N","2005","1000","rufiyaa","2008","187910506.219601",""
"Maldives","2.4","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","2005","1000","rufiyaa","2008","2233598163.00593",""
"Maldives","2.4","Industries","Public administration and defence; compulsory social security","O","2005","1000","rufiyaa","2008","1372926029.1343",""
"Maldives","2.4","Industries","Education","P","2005","1000","rufiyaa","2008","577094746.806174",""
"Maldives","2.4","Industries","Human health and social work activities","Q","2005","1000","rufiyaa","2008","283577387.065457",""
"Maldives","2.4","Industries","Other service activities","R+S+T","2005","1000","rufiyaa","2008","186579083.54757",""
"Maldives","2.4","Industries","Arts, entertainment and recreation","R","2005","1000","rufiyaa","2008","186579083.54757","16"
"Maldives","2.4","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2005","1000","rufiyaa","2008","13258230592.4643",""
"Maldives","2.4","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2005","1000","rufiyaa","2008","1632808566.93",""
"Maldives","2.4","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2005","1000","rufiyaa","2008","14891039159.3943",""
"Maldives","2.4","Industries","Agriculture, forestry and fishing","A","2006","1000","rufiyaa","2008","1329753068.52833",""
"Maldives","2.4","Industries","Crop and animal production, hunting and related service activities","01","2006","1000","rufiyaa","2008","389859575.578605",""
"Maldives","2.4","Industries","Fishing and aquaculture","03","2006","1000","rufiyaa","2008","939893492.949725",""
"Maldives","2.4","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","2006","1000","rufiyaa","2008","1074321951.92618",""
